id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,network,network_name,network_country,network_country_code,webChannel_name,externals,image,summary,Drama,Science-Fiction,Thriller,Action,Crime,Horror,Romance,Adventure,Espionage,Music,Mystery,Supernatural,Fantasy,Family,Anime,Comedy,History,Medical,Legal,Western,War,Sports,Food,Travel,Adult,Children,DIY,Nature
24800,https://www.tvmaze.com/shows/24800/taagad,Taagad,Scripted,Hebrew,"['Drama', 'Action', 'Medical']",Running,25.0,25.0,2016-09-19,,https://www.yes.co.il/contents/Pages/israeli_series/taagad.aspx?se=HP,,65,"{'id': 554, 'name': 'Yes', 'country': {'name': 'Israel', 'code': 'IL', 'timezone': 'Asia/Jerusalem'}, 'officialSite': None}",Yes,Israel,IL,,"{'tvrage': None, 'thetvdb': 316913, 'imdb': 'tt6428088'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/95/238003.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/95/238003.jpg'}",<p>A series taking place in an army medical center located in a remote military base and following the bizarre characters and occurrences in the center.</p>,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
49491,https://www.tvmaze.com/shows/49491/unlucky-ploy,Unlucky Ploy,Scripted,Thai,"['Drama', 'Comedy', 'Romance']",Ended,90.0,90.0,2020-07-29,2020-09-17,https://movie.trueid.net/series/Xoqe3ZMeXJKo/m5zYZB8VQYEj,,25,"{'id': 1825, 'name': 'True Asian Series', 'country': {'name': 'Thailand', 'code': 'TH', 'timezone': 'Asia/Bangkok'}, 'officialSite': None}",True Asian Series,Thailand,TH,,"{'tvrage': None, 'thetvdb': 386377, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/267/668037.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/267/668037.jpg'}","<p>In this remake of the Korean series, a man becomes mired in the lives of two women who happen to share the same name. </p>",1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
49489,https://www.tvmaze.com/shows/49489/aftertaste,Aftertaste,Scripted,English,['Comedy'],Ended,,28.0,2021-02-03,2022-07-20,https://iview.abc.net.au/show/aftertaste,6.7,77,,,,,ABC iview,"{'tvrage': None, 'thetvdb': 394991, 'imdb': 'tt13028580'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/737054.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/737054.jpg'}","<p>Having burned all his bridges, celebrity chef Easton West finds himself back in his hometown, repairing relationships and reinventing himself with a little help from his wunderkind niece.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
49064,https://www.tvmaze.com/shows/49064/great-parks-of-africa,Great Parks of Africa,Documentary,English,['Nature'],Ended,50.0,50.0,2016-01-21,2017-08-04,https://www.smithsonianchannel.com/details/series/great-parks-of-africa,,33,"{'id': 86, 'name': 'Smithsonian Channel', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Smithsonian Channel,United States,US,,"{'tvrage': None, 'thetvdb': 349569, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/264/660317.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/264/660317.jpg'}",<p>Scattered throughout the wild lands of Africa are a number of protected havens that shelter some of the continent's most iconic wildlife. Explore these majestic natural sanctuaries dedicated to the preservation of the continent's rich yet vulnerable wildlife heritage.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
50875,https://www.tvmaze.com/shows/50875/vendetta-secrets-of-a-mafia-bride,Vendetta: Secrets of a Mafia Bride,Scripted,English,"['Drama', 'Crime', 'Romance']",Ended,120.0,120.0,1991-05-29,1991-05-30,,,19,"{'id': 28, 'name': 'WGN America', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",WGN America,United States,US,,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt0103193'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/276/690180.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/276/690180.jpg'}",<p>A girl's father is accidentally murdered during a botched mob hit. The don feels guilty and decides to take care of the girl. She grows up and falls in love with one of his goons. What she doesn't know yet is that he shot her dad.</p>,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
52688,https://www.tvmaze.com/shows/52688/haza-al-massa,Haza Al Massa,Scripted,Arabic,"['Drama', 'Thriller']",Ended,45.0,45.0,2017-05-27,2017-06-25,,,6,"{'id': 1785, 'name': 'CBC Drama', 'country': {'name': 'Egypt', 'code': 'EG', 'timezone': 'Africa/Cairo'}, 'officialSite': None}",CBC Drama,Egypt,EG,,"{'tvrage': None, 'thetvdb': 330636, 'imdb': 'tt7046200'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/298/746070.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/298/746070.jpg'}","<p>The series is made up of a series of interconnected relationships between different social strata, starting with Akram, an executive director of one of the big companies, his emotionally distressed wife, and Samir, a driver who also struggles with his own conflicts in the region where he lives , Or his partner Sony, who snoops on ladies' phones.</p>",1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
63761,https://www.tvmaze.com/shows/63761/dimension-20s-adventuring-party,Dimension 20's Adventuring Party,Talk Show,English,[],Running,57.0,57.0,2020-04-08,,,,3,,,,,Dropout,"{'tvrage': None, 'thetvdb': 391568, 'imdb': 'tt13280542'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/420/1050072.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/420/1050072.jpg'}","<p>Adventuring Party is a series of livestreamed talk-back episodes that aired after each new episode of A Crown of Candy. An additional episode was pre-recorded featuring the Pirates of Leviathan following the release of episode 4. Each Adventuring Party episode features the Dimension 20 cast as they talk about the events of the most recent episode, their experiences during that session, any unique challenges or situations they encountered, and answer as many fan questions as Brennan allows.</p><p><br /> </p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
38684,https://www.tvmaze.com/shows/38684/les-princes-de-lamour,Les Princes de l'Amour,Reality,French,[],Running,30.0,53.0,2014-01-06,,,,8,"{'id': 1303, 'name': 'W9', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}, 'officialSite': None}",W9,France,FR,,"{'tvrage': None, 'thetvdb': 288098, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/167/419831.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/167/419831.jpg'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27061,https://www.tvmaze.com/shows/27061/karmelita,Кармелита,Scripted,Russian,"['Drama', 'Romance']",Ended,45.0,45.0,2005-01-10,2005-12-22,https://russia.tv/brand/show/brand_id/13365/,,61,"{'id': 239, 'name': 'Россия 1', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Россия 1,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/106/267302.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/106/267302.jpg'}",,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
49635,https://www.tvmaze.com/shows/49635/when-jordan-met-peter,When Jordan Met Peter,Reality,English,[],Ended,,,2004-11-12,2004-12-17,,,17,"{'id': 54, 'name': 'ITV2', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.itv.com/hub/itv2'}",ITV2,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",,"<p>The <b>Katie &amp; Peter</b> franchise was launched after the success of a six-part documentary series broadcast on ITV2 in November and December 2004. Entitled <b>When Jordan Met Peter</b>, the series, narrated by Terry Wogan, charted the first six weeks of the pair's relationship following their meeting on <b>I'm a Celebrity....Get Me Out of Here</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
22929,https://www.tvmaze.com/shows/22929/dance-dance-dance,Dance Dance Dance,Reality,English,[],Ended,90.0,90.0,2017-01-08,2017-02-12,,,34,"{'id': 35, 'name': 'ITV1', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.itv.com/'}",ITV1,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/91/228562.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/91/228562.jpg'}","<p>Alesha Dixon and Will Best will present a new six part series for ITV. In each episode celebrity guests have a chance to recreate a famous moment from a film or music video. The contestants performances are then judged by Ashley Banjo, Tina Landon and Timor Steffens.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
53758,https://www.tvmaze.com/shows/53758/hic,Hiç,Scripted,Turkish,['Drama'],Running,24.0,24.0,2021-02-19,,https://www.blutv.com/int/diziler/yerli/hic,,6,,,,,BluTV,"{'tvrage': None, 'thetvdb': 395964, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/301/754194.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/301/754194.jpg'}","<p>The bigger you play, the bigger the results you will endure. The ""trade"" that a group of young people trying to hold on to university life who came together despite class divisions started to help their friends, turns into a much larger organization.</p>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14012,https://www.tvmaze.com/shows/14012/noise-squad,Noise Squad,Documentary,English,[],Ended,45.0,45.0,2011-11-28,2011-12-16,http://www.bbc.co.uk/programmes/b017yzwr,,13,"{'id': 12, 'name': 'BBC One', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/bbcone'}",BBC One,United Kingdom,GB,,"{'tvrage': 30150, 'thetvdb': 254360, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/47/119989.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/47/119989.jpg'}","<p><b>Noise Squad</b> is a documentary series which follows the work down by different enforcement officers as they deal with complainants about the volume of noise. They have the power to serve fines, confiscate equipment and even call in the police.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,https://www.tvmaze.com/shows/5093/terry-jones-medieval-lives,Terry Jones' Medieval Lives,Documentary,English,['History'],Ended,30.0,30.0,2004-02-09,2004-03-29,http://www.bbc.co.uk/programmes/b00b37wm,,36,"{'id': 37, 'name': 'BBC Two', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/bbctwo'}",BBC Two,United Kingdom,GB,,"{'tvrage': 6440, 'thetvdb': 73665, 'imdb': 'tt0398514'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/21/54497.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/21/54497.jpg'}","<p>""Monty Python"" veteran Terry Jones hosts <b>Terry Jones' Medieval Lives</b>, a series that delves into the lives of different medieval occupations, including kings, knights, and minstrels.</p>",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
63596,https://www.tvmaze.com/shows/63596/the-decameron,The Decameron,Scripted,English,"['Drama', 'History']",In Development,,,,,,,83,,,,,Netflix,"{'tvrage': None, 'thetvdb': 423618, 'imdb': 'tt21831910'}",,"<p>In 1348, the Black Death strikes hard in the city of Florence. A handful of nobles are invited to retreat with their servants to a grand villa in the Italian countryside and wait out the pestilence with a lavish holiday. But as social rules wear thin, what starts as a wine-soaked sex romp in the hills of Tuscany descends into an all out scramble for survival.</p>",1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
41229,https://www.tvmaze.com/shows/41229/baewatch-parental-guidance,Baewatch: Parental Guidance,Reality,English,"['Drama', 'Romance']",Ended,60.0,63.0,2019-03-11,2019-04-29,https://www.channel4.com/programmes/baewatch-parental-guidance,,30,"{'id': 41, 'name': 'E4', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': None}",E4,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 360903, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/189/473598.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/189/473598.jpg'}","<p>Self-styled 'perfect' couples put their relationships to the test on a romantic getaway in the sun. What they don't realise is that secretly doing the testing are their own families.</p><p>In each episode a pair of unsuspecting lovebirds are secretly watched, tested and judged by mums, dads, grandparents and siblings who want to find out the truth about their loved one's relationship.</p><p>After 48 hours the family members must come clean and share what they now really think of the couple - but not before making them watch back every last embarrassing detail of their holiday romance.</p>",1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
35312,https://www.tvmaze.com/shows/35312/kevin-mcclouds-grand-tour-of-europe,Kevin McCloud's Grand Tour of Europe,Documentary,English,['Travel'],Ended,60.0,60.0,2009-09-20,2009-10-11,,,36,"{'id': 45, 'name': 'Channel 4', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.channel4.com/'}",Channel 4,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/148/372019.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/148/372019.jpg'}","<p>This landmark series sees the ever popular Kevin McCloud embark on an epic journey around Europe following in the footsteps of the most notorious aristocrats, artists and architects of 17th, 18th and 19th centuries, as he explores the 'Grand Tour'. Clambering amongst the greatest buildings, ruins and cities in Europe (Paris, Venice, Florence, Rome, Naples, Athens and Istanbul), he will uncover the dark underbelly of the Tour in the shady alleys and drinking dens along its route, and explore the Tour's lasting legacy.</p>",,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
51359,https://www.tvmaze.com/shows/51359/sniper,Sniper,Scripted,Chinese,"['Drama', 'Action', 'Espionage']",Ended,60.0,60.0,2020-10-09,2020-11-14,,,12,"{'id': 302, 'name': 'Dragon TV', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}",Dragon TV,China,CN,,"{'tvrage': None, 'thetvdb': 389575, 'imdb': 'tt11237916'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/278/697320.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/278/697320.jpg'}",<p>Two legendary snipers with a seamless partnership find themselves on opposite sides due to differences in values and beliefs. One dangerous mission brings about a deadly battle that takes place in the shadows.</p>,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
24187,https://www.tvmaze.com/shows/24187/raising-asia,Raising Asia,Reality,English,[],Ended,30.0,30.0,2014-07-29,2014-09-09,http://www.mylifetime.com/shows/raising-asia,,5,"{'id': 18, 'name': 'Lifetime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Lifetime,United States,US,,"{'tvrage': None, 'thetvdb': 283256, 'imdb': 'tt4007534'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/91/229830.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/91/229830.jpg'}","<p>Child prodigy Asia Monet Ray is no stranger to the spotlight and her loyal fan base eagerly follows her every career move. This summer Lifetime premieres the all-new docuseries <b>Raising Asia</b> featuring the child sensation and her mother Kristie, who won't let anything get in her daughter's way.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,https://www.tvmaze.com/shows/3562/darknet,Darknet,Scripted,English,"['Fantasy', 'Horror', 'Thriller']",Ended,30.0,30.0,2013-10-31,2014-03-28,http://www.darknetfiles.com/about/,,81,"{'id': 318, 'name': 'Super Channel Fuse', 'country': {'name': 'Canada', 'code': 'CA', 'timezone': 'America/Halifax'}, 'officialSite': None}",Super Channel Fuse,Canada,CA,,"{'tvrage': 38467, 'thetvdb': 277907, 'imdb': 'tt3120568'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/18/46714.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/18/46714.jpg'}","<p><b>Darknet </b>offers snippets of people's lives being interrupted by vivid instances of unexpected violence or shocking strangeness. Viewers become part of the <i>Darknet</i>, a mysterious closed network of disturbing imagery and stories that exist just under the surface of our ordered and safe society.</p>",,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
